,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Other,State Codes
33,0.007795889440113395,7.087172218284904e-05,0.05478384124734231,0.0036144578313253013,0.11467044649184975,0.0007087172218284905,0.005244507441530829,0.0,0.009425939050318922,0.011552090715804394,0.0012048192771084338,0.1290574060949681,0,0.6618710134656273,34
34,0.015789473684210527,0.0,0.14649122807017545,0.0008771929824561404,0.07456140350877193,0.0,0.0017543859649122807,0.0,0.010526315789473684,0.013157894736842105,0.0,0.27017543859649124,0,0.4666666666666667,35
35,0.029227275185205213,0.0004325961174498459,0.16162872438219866,0.011463797112420916,0.13629481425404208,0.002865949278105229,0.009814524414643378,0.0,0.026199102363056292,0.04507110798680582,0.0007300059481966149,0.1889093170388796,0,0.38736278591899637,36
36,0.022868535240999178,0.00023454907939486337,0.29726163949806494,0.013545209335053359,0.04872757124428287,0.005893045619795942,0.0177670927641609,2.931863492435792e-05,0.03450803330596927,0.023630819749032486,0.0004104608889410109,0.3987627536061921,0,0.1363609710331887,37
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,38
38,0.01296133567662566,0.00014645577035735208,0.06444053895723492,0.0006590509666080844,0.09124194493263034,0.0003661394258933802,0.0022700644405389573,0.0,0.009739308728763914,0.008421206795547745,0.00014645577035735208,0.1634446397188049,0,0.6461628588166374,39
39,0.012810002049600328,0.0010248001639680262,0.32885837261733963,0.005226480836236934,0.025927444148391064,0.00625128100020496,0.008915761426521828,0.0,0.01875384300061488,0.1131379381020701,0.0012297601967616314,0.3631891781102685,0,0.11467513834802213,40
40,0.0665587044534413,0.004210526315789474,0.2482591093117409,0.0022672064777327933,0.0617004048582996,0.0017813765182186235,0.04194331983805668,0.0,0.11076923076923077,0.04582995951417004,0.005182186234817814,0.16955465587044535,0,0.24194331983805667,41
41,0.02423341386359413,3.7167812674224124e-05,0.1275971009106114,0.0201821222821037,0.0454562349005761,0.0021929009477792234,0.007136220033451031,0.0,0.012042371306448616,0.04828098866381714,0.0007805240661587065,0.30864151644675714,0,0.4034194387660286,42
43,0.0020942408376963353,0.0,0.011169284467713788,0.05305410122164049,0.13472949389179756,0.0,0.01954624781849913,0.0,0.0006980802792321117,0.0013961605584642235,0.0,0.06631762652705062,0,0.7109947643979058,44
44,0.00402357674796174,0.0,0.0736949846468782,0.0012706031835668654,0.05018882575089119,0.0035294532876857373,0.010447181731549782,0.0,0.0031412134260403062,0.03963576042071083,0.0,0.15049588818691984,0,0.6635725126177955,45
45,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0,0.75,46
46,0.019061450485613144,9.076881183625306e-05,0.13896705092130343,0.0011799945538712897,0.08904420441136425,0.0010892257420350368,0.0034492148497776163,9.076881183625306e-05,0.0133430153399292,0.0055368975220114365,0.0012707633657075429,0.1583915766542616,0,0.5684850685304529,47
47,0.020411739963546293,0.0004673552367154274,0.15503341589942515,0.016088704023928587,0.05739122306865448,0.0016474272094218817,0.010982848062812543,2.336776183577137e-05,0.030962284432397066,0.04069495723699584,0.0009113427115950834,0.33092255923727626,0,0.33446277515539563,48
48,0.0025795356835769563,0.0,0.15563198624247634,0.00021496130696474635,0.08039552880481514,0.0027944969905417025,0.0034393809114359416,0.0,0.026655202063628546,0.014617368873602751,0.0,0.2295786758383491,0,0.48409286328460877,49
49,0.012903225806451613,0.0,0.05161290322580645,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.025806451612903226,0.0,0.01935483870967742,0,0.8709677419354839,50
50,0.012293303765125585,0.00014462710311912452,0.10066046377091067,0.012534348936990791,0.09342910861495445,0.003133587234247698,0.0030853781998746565,0.00014462710311912452,0.012727185074482958,0.018174805958636648,0.0006267174468495396,0.1870992624017741,0,0.5559465843899146,51
52,0.09579931880845542,0.0010271935989619937,0.2663675190571444,0.006109098772773963,0.05557657998594367,0.005190030815807969,0.022273882251175867,0.00032437692598799806,0.0842839379358815,0.04481807860734173,0.002378764123911986,0.19743742228469482,0,0.2184137968319187,53
53,0.0014285714285714286,0.0,0.018571428571428572,0.002857142857142857,0.12285714285714286,0.0,0.007142857142857143,0.0,0.0,0.0014285714285714286,0.0,0.032857142857142856,0,0.8128571428571428,54
54,0.006567745074191195,0.0,0.10800291899781075,0.0024324981756263684,0.11262466553150086,0.0051082461688153735,0.004621746533690099,0.0,0.026027730479202142,0.016054487959134032,0.001459498905375821,0.07978594016054488,0,0.6373145220141085,55
55,0.008928571428571428,0.0,0.008928571428571428,0.0,0.16964285714285715,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0,0.8035714285714286,56
